H	3	1024	"2023-10-20 15:11:40"	16	5.58
C	-7.382846	1.962241	0.000000	"keV"
0	0
1	0
2	1
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	0
32	1
33	0
34	5
35	13
36	17
37	30
38	116
39	182
40	171
41	195
42	223
43	225
44	207
45	266
46	221
47	238
48	232
49	249
50	207
51	242
52	240
53	260
54	249
55	266
56	257
57	289
58	287
59	250
60	291
61	302
62	281
63	254
64	236
65	254
66	216
67	213
68	215
69	220
70	228
71	265
72	278
73	309
74	281
75	287
76	273
77	303
78	282
79	272
80	255
81	275
82	261
83	256
84	249
85	259
86	281
87	267
88	270
89	304
90	294
91	311
92	296
93	347
94	303
95	339
96	351
97	343
98	341
99	353
100	356
101	375
102	350
103	371
104	377
105	360
106	326
107	359
108	352
109	370
110	331
111	344
112	365
113	401
114	335
115	365
116	387
117	380
118	343
119	371
120	339
121	345
122	329
123	353
124	360
125	342
126	296
127	320
128	303
129	310
130	306
131	279
132	325
133	308
134	268
135	298
136	276
137	285
138	278
139	272
140	264
141	254
142	279
143	264
144	249
145	233
146	262
147	261
148	257
149	252
150	221
151	258
152	242
153	242
154	232
155	266
156	248
157	248
158	264
159	253
160	253
161	237
162	254
163	250
164	233
165	238
166	232
167	250
168	243
169	258
170	203
171	223
172	234
173	233
174	260
175	263
176	243
177	250
178	248
179	235
180	226
181	260
182	259
183	234
184	237
185	246
186	233
187	255
188	237
189	231
190	232
191	224
192	245
193	251
194	229
195	272
196	242
197	210
198	240
199	260
200	232
201	233
202	229
203	208
204	219
205	240
206	203
207	236
208	211
209	251
210	255
211	258
212	222
213	246
214	208
215	243
216	237
217	218
218	230
219	216
220	250
221	232
222	243
223	224
224	216
225	227
226	235
227	230
228	243
229	242
230	204
231	211
232	207
233	180
234	206
235	200
236	196
237	182
238	185
239	203
240	174
241	170
242	187
243	178
244	177
245	158
246	171
247	132
248	155
249	155
250	132
251	144
252	127
253	139
254	129
255	117
256	128
257	133
258	128
259	111
260	138
261	124
262	126
263	105
264	132
265	139
266	109
267	119
268	109
269	115
270	104
271	114
272	99
273	117
274	101
275	106
276	99
277	98
278	125
279	137
280	87
281	100
282	109
283	120
284	119
285	107
286	120
287	132
288	116
289	102
290	107
291	112
292	97
293	118
294	100
295	116
296	108
297	123
298	121
299	107
300	130
301	121
302	134
303	126
304	112
305	130
306	142
307	112
308	121
309	141
310	157
311	158
312	179
313	180
314	171
315	160
316	157
317	189
318	197
319	237
320	244
321	267
322	288
323	310
324	311
325	397
326	368
327	400
328	430
329	472
330	472
331	555
332	504
333	660
334	663
335	657
336	702
337	814
338	764
339	757
340	835
341	859
342	864
343	885
344	836
345	855
346	763
347	882
348	774
349	740
350	744
351	679
352	686
353	594
354	624
355	511
356	432
357	462
358	394
359	361
360	326
361	280
362	252
363	240
364	182
365	188
366	141
367	131
368	92
369	94
370	73
371	80
372	68
373	45
374	52
375	40
376	46
377	32
378	18
379	24
380	25
381	20
382	27
383	19
384	22
385	11
386	13
387	22
388	13
389	14
390	12
391	17
392	18
393	18
394	12
395	15
396	19
397	16
398	12
399	14
400	14
401	13
402	15
403	9
404	21
405	11
406	15
407	12
408	19
409	12
410	11
411	12
412	13
413	16
414	16
415	19
416	13
417	9
418	12
419	13
420	14
421	16
422	9
423	10
424	11
425	12
426	7
427	14
428	12
429	12
430	13
431	17
432	12
433	6
434	12
435	11
436	13
437	19
438	6
439	9
440	13
441	10
442	17
443	12
444	10
445	14
446	14
447	17
448	10
449	8
450	5
451	9
452	7
453	16
454	14
455	12
456	3
457	7
458	7
459	14
460	8
461	7
462	12
463	11
464	7
465	12
466	6
467	8
468	13
469	9
470	9
471	9
472	9
473	10
474	8
475	11
476	13
477	6
478	6
479	7
480	9
481	12
482	5
483	6
484	8
485	8
486	6
487	9
488	4
489	12
490	7
491	10
492	9
493	11
494	9
495	9
496	11
497	7
498	6
499	12
500	10
501	11
502	12
503	9
504	6
505	7
506	4
507	8
508	4
509	7
510	5
511	6
512	3
513	6
514	4
515	7
516	13
517	7
518	5
519	6
520	6
