H	3	1024	"2023-10-20 15:39:15"	250	0.06
C	-7.382846	1.962241	0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	1
34	1
35	7
36	51
37	123
38	179
39	182
40	156
41	155
42	159
43	160
44	142
45	142
46	119
47	126
48	109
49	114
50	108
51	108
52	123
53	109
54	114
55	114
56	127
57	134
58	105
59	134
60	125
61	115
62	114
63	168
64	130
65	131
66	102
67	124
68	90
69	127
70	107
71	150
72	134
73	141
74	124
75	136
76	107
77	132
78	134
79	144
80	141
81	135
82	109
83	137
84	133
85	125
86	142
87	134
88	156
89	157
90	154
91	166
92	175
93	173
94	164
95	194
96	201
97	177
98	212
99	186
100	196
101	190
102	189
103	179
104	191
105	194
106	167
107	187
108	177
109	181
110	156
111	194
112	175
113	193
114	154
115	158
116	161
117	157
118	142
119	131
120	121
121	126
122	121
123	114
124	111
125	102
126	67
127	86
128	75
129	63
130	79
131	73
132	59
133	47
134	67
135	61
136	53
137	53
138	49
139	47
140	46
141	45
142	46
143	38
144	43
145	40
146	37
147	35
148	37
149	43
150	33
151	32
152	27
153	28
154	38
155	38
156	24
157	35
158	24
159	37
160	27
161	32
162	28
163	37
164	26
165	39
166	28
167	28
168	31
169	18
170	33
171	35
172	34
173	24
174	26
175	35
176	25
177	35
178	27
179	27
180	27
181	30
182	20
183	22
184	29
185	19
186	22
187	24
188	32
189	23
190	33
191	16
192	24
193	29
194	25
195	29
196	28
197	23
198	33
199	21
200	23
201	25
202	24
203	21
204	15
205	20
206	12
207	19
208	18
209	26
210	30
211	18
212	15
213	25
214	16
215	21
216	18
217	28
218	15
219	22
220	21
221	14
222	16
223	20
224	24
225	26
226	23
227	22
228	26
229	24
230	26
231	21
232	29
233	18
234	25
235	22
236	19
237	27
238	12
239	25
240	21
241	20
242	16
243	16
244	20
245	21
246	16
247	23
248	28
249	22
250	26
251	13
252	19
253	18
254	21
255	21
256	22
257	13
258	19
259	25
260	18
261	20
262	19
263	28
264	21
265	22
266	25
267	13
268	21
269	30
270	17
271	14
272	21
273	20
274	22
275	23
276	15
277	16
278	18
279	23
280	17
281	22
282	15
283	14
284	20
285	18
286	22
287	15
288	18
289	22
290	23
291	21
292	10
293	18
294	17
295	23
296	17
297	20
298	13
299	23
300	17
301	13
302	13
303	14
304	11
305	26
306	11
307	21
308	21
309	20
310	18
311	25
312	16
313	25
314	10
315	22
316	24
317	26
318	20
319	29
320	18
321	26
322	19
323	27
324	24
325	25
326	14
327	22
328	22
329	27
330	35
331	29
332	21
333	26
334	36
335	37
336	25
337	31
338	32
339	32
340	30
341	35
342	28
343	43
344	29
345	32
346	27
347	26
348	28
349	23
350	25
351	18
352	25
353	24
354	21
355	13
356	13
357	19
358	18
359	11
360	9
361	14
362	14
363	11
364	11
365	4
366	4
367	7
368	4
369	5
370	7
371	11
372	5
373	7
374	3
375	6
376	9
377	4
378	6
379	8
380	7
381	7
382	4
383	4
384	4
385	5
386	3
387	3
388	3
389	5
390	6
391	6
392	4
393	4
394	8
395	4
396	1
397	3
398	4
399	5
400	5
401	6
402	5
403	4
404	1
405	2
406	1
407	6
408	3
409	10
410	5
411	4
412	6
413	5
414	6
415	6
416	1
417	4
418	6
419	4
420	5
421	4
422	3
423	1
424	3
425	3
426	4
427	7
428	5
429	5
430	5
431	3
432	2
433	5
434	3
435	4
436	6
437	4
438	2
439	5
440	4
441	5
442	3
443	3
444	2
445	8
446	4
447	3
448	6
449	6
450	2
451	1
452	5
453	6
454	4
455	3
456	3
457	3
458	4
459	5
460	6
461	6
462	8
463	4
464	3
465	3
466	3
467	3
468	7
469	4
470	3
471	6
472	3
473	2
474	8
475	4
476	4
477	3
478	5
479	4
480	4
481	0
482	4
483	3
484	2
485	1
486	4
487	5
488	2
489	5
490	3
491	8
492	2
493	4
494	6
495	4
496	6
497	3
498	4
499	7
500	5
501	6
502	3
503	6
504	4
505	6
506	4
507	8
508	8
509	3
510	3
511	3
512	0
513	5
514	3
515	6
516	3
517	3
518	2
519	5
520	3
