H	3	1024	"2023-10-20 15:32:03"	121	0.08
C	-7.382846	1.962241	0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	5
36	22
37	66
38	87
39	80
40	86
41	80
42	71
43	80
44	72
45	94
46	60
47	68
48	55
49	68
50	80
51	72
52	68
53	76
54	71
55	75
56	92
57	72
58	57
59	91
60	81
61	67
62	67
63	71
64	70
65	75
66	78
67	63
68	77
69	79
70	76
71	79
72	89
73	92
74	95
75	84
76	89
77	94
78	90
79	73
80	96
81	88
82	98
83	79
84	82
85	96
86	103
87	94
88	92
89	118
90	92
91	101
92	116
93	104
94	111
95	120
96	108
97	127
98	110
99	106
100	113
101	127
102	128
103	134
104	95
105	126
106	117
107	118
108	139
109	167
110	153
111	173
112	184
113	181
114	134
115	179
116	127
117	155
118	141
119	135
120	117
121	80
122	108
123	93
124	84
125	76
126	59
127	54
128	49
129	53
130	41
131	54
132	41
133	34
134	51
135	29
136	41
137	41
138	47
139	27
140	25
141	34
142	36
143	18
144	25
145	36
146	26
147	22
148	19
149	23
150	31
151	25
152	15
153	22
154	26
155	17
156	20
157	16
158	16
159	19
160	10
161	18
162	19
163	15
164	18
165	17
166	18
167	16
168	16
169	15
170	17
171	22
172	11
173	19
174	10
175	12
176	12
177	13
178	19
179	17
180	10
181	15
182	13
183	8
184	15
185	10
186	17
187	23
188	15
189	18
190	10
191	18
192	13
193	12
194	17
195	16
196	12
197	8
198	20
199	10
200	11
201	16
202	6
203	12
204	14
205	18
206	15
207	7
208	10
209	13
210	9
211	12
212	12
213	9
214	8
215	17
216	14
217	10
218	9
219	8
220	11
221	12
222	17
223	13
224	7
225	15
226	13
227	14
228	7
229	12
230	8
231	11
232	14
233	4
234	12
235	10
236	12
237	9
238	14
239	11
240	15
241	10
242	13
243	11
244	11
245	8
246	10
247	10
248	6
249	17
250	12
251	4
252	10
253	22
254	7
255	10
256	9
257	13
258	9
259	12
260	14
261	15
262	11
263	9
264	14
265	7
266	10
267	9
268	15
269	8
270	9
271	8
272	5
273	13
274	13
275	13
276	12
277	7
278	8
279	12
280	10
281	11
282	9
283	11
284	6
285	15
286	8
287	7
288	11
289	8
290	5
291	5
292	11
293	7
294	12
295	6
296	10
297	7
298	4
299	8
300	6
301	10
302	19
303	12
304	8
305	9
306	10
307	5
308	10
309	9
310	12
311	13
312	6
313	8
314	10
315	10
316	7
317	15
318	9
319	11
320	8
321	7
322	10
323	15
324	9
325	10
326	9
327	12
328	8
329	6
330	18
331	11
332	9
333	16
334	13
335	9
336	17
337	13
338	22
339	19
340	18
341	18
342	21
343	17
344	16
345	1
346	12
347	21
348	11
349	4
350	14
351	10
352	8
353	4
354	10
355	12
356	10
357	10
358	12
359	6
360	8
361	8
362	3
363	4
364	2
365	2
366	5
367	2
368	0
369	3
370	4
371	0
372	2
373	0
374	2
375	2
376	4
377	2
378	2
379	1
380	2
381	1
382	2
383	5
384	2
385	2
386	3
387	6
388	2
389	2
390	1
391	1
392	1
393	1
394	7
395	1
396	3
397	5
398	1
399	3
400	1
401	5
402	2
403	3
404	4
405	3
406	4
407	1
408	1
409	3
410	1
411	2
412	8
413	3
414	1
415	3
416	0
417	1
418	5
419	0
420	2
421	5
422	3
423	1
424	3
425	1
426	3
427	2
428	3
429	3
430	1
431	1
432	2
433	2
434	1
435	4
436	0
437	1
438	1
439	0
440	2
441	4
442	4
443	1
444	3
445	3
446	5
447	2
448	3
449	0
450	2
451	1
452	3
453	3
454	0
455	4
456	2
457	1
458	2
459	4
460	0
461	3
462	0
463	2
464	1
465	0
466	2
467	1
468	1
469	3
470	1
471	2
472	4
473	1
474	2
475	2
476	0
477	4
478	2
479	0
480	4
481	4
482	1
483	1
484	4
485	1
486	0
487	5
488	1
489	0
490	5
491	2
492	2
493	0
494	0
495	1
496	2
497	3
498	3
499	0
500	1
501	2
502	4
503	0
504	1
505	4
506	4
507	3
508	2
509	0
510	2
511	1
512	4
513	1
514	3
515	1
516	2
517	2
518	3
519	1
520	2
