H	3	1024	"2023-10-20 15:16:30"	200	0.15
C	-7.382846	1.962241	0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	1
34	2
35	7
36	51
37	146
38	176
39	201
40	189
41	185
42	195
43	172
44	155
45	200
46	133
47	136
48	165
49	165
50	154
51	170
52	159
53	165
54	158
55	187
56	175
57	210
58	163
59	204
60	194
61	172
62	175
63	171
64	196
65	177
66	164
67	152
68	166
69	175
70	156
71	173
72	183
73	169
74	166
75	171
76	181
77	169
78	156
79	193
80	161
81	153
82	154
83	143
84	151
85	176
86	192
87	184
88	163
89	214
90	163
91	172
92	193
93	217
94	205
95	211
96	183
97	213
98	216
99	186
100	180
101	190
102	193
103	190
104	189
105	205
106	181
107	192
108	180
109	185
110	171
111	140
112	176
113	174
114	157
115	181
116	165
117	140
118	161
119	160
120	140
121	139
122	164
123	153
124	147
125	127
126	138
127	133
128	115
129	131
130	130
131	115
132	109
133	112
134	135
135	122
136	115
137	110
138	117
139	109
140	108
141	112
142	88
143	104
144	96
145	87
146	111
147	118
148	104
149	131
150	96
151	108
152	113
153	104
154	117
155	107
156	119
157	109
158	83
159	109
160	101
161	94
162	94
163	103
164	95
165	101
166	103
167	106
168	89
169	88
170	125
171	94
172	107
173	124
174	102
175	104
176	94
177	101
178	97
179	84
180	93
181	96
182	92
183	79
184	76
185	81
186	82
187	85
188	79
189	69
190	80
191	92
192	68
193	87
194	81
195	75
196	74
197	84
198	80
199	73
200	83
201	69
202	77
203	77
204	76
205	74
206	73
207	74
208	66
209	72
210	84
211	65
212	84
213	76
214	68
215	75
216	86
217	91
218	82
219	75
220	76
221	78
222	74
223	70
224	87
225	76
226	74
227	63
228	81
229	76
230	71
231	79
232	62
233	88
234	60
235	95
236	83
237	100
238	88
239	101
240	97
241	72
242	95
243	87
244	86
245	88
246	83
247	91
248	91
249	92
250	94
251	85
252	130
253	108
254	131
255	115
256	110
257	114
258	99
259	112
260	126
261	133
262	122
263	128
264	105
265	127
266	128
267	140
268	134
269	137
270	136
271	156
272	148
273	149
274	169
275	160
276	136
277	150
278	116
279	132
280	178
281	154
282	166
283	146
284	136
285	155
286	137
287	128
288	133
289	133
290	121
291	124
292	114
293	115
294	106
295	114
296	92
297	96
298	79
299	95
300	83
301	81
302	94
303	72
304	73
305	65
306	54
307	44
308	49
309	41
310	40
311	42
312	32
313	42
314	33
315	31
316	27
317	36
318	31
319	39
320	26
321	20
322	20
323	18
324	17
325	20
326	15
327	13
328	19
329	16
330	20
331	17
332	17
333	12
334	10
335	10
336	8
337	17
338	9
339	8
340	20
341	14
342	6
343	10
344	7
345	9
346	8
347	9
348	8
349	8
350	4
351	2
352	7
353	3
354	3
355	2
356	5
357	4
358	10
359	7
360	6
361	8
362	7
363	8
364	5
365	7
366	6
367	5
368	3
369	2
370	3
371	6
372	4
373	6
374	8
375	2
376	7
377	4
378	4
379	6
380	2
381	4
382	5
383	3
384	8
385	5
386	4
387	4
388	1
389	4
390	4
391	6
392	5
393	4
394	1
395	6
396	7
397	3
398	5
399	5
400	4
401	3
402	3
403	8
404	3
405	3
406	2
407	2
408	2
409	1
410	6
411	4
412	5
413	3
414	2
415	4
416	3
417	5
418	3
419	1
420	3
421	2
422	3
423	7
424	7
425	6
426	4
427	4
428	6
429	4
430	6
431	8
432	5
433	5
434	4
435	11
436	5
437	1
438	1
439	4
440	4
441	5
442	2
443	3
444	6
445	0
446	3
447	2
448	4
449	3
450	3
451	5
452	4
453	3
454	4
455	9
456	4
457	4
458	2
459	2
460	3
461	2
462	3
463	4
464	5
465	8
466	3
467	5
468	4
469	6
470	6
471	4
472	1
473	3
474	1
475	2
476	1
477	4
478	3
479	2
480	4
481	0
482	2
483	0
484	1
485	2
486	3
487	3
488	4
489	5
490	3
491	4
492	3
493	3
494	1
495	6
496	4
497	4
498	3
499	1
500	2
501	2
502	4
503	2
504	4
505	3
506	4
507	6
508	4
509	5
510	4
511	3
512	3
513	4
514	4
515	6
516	5
517	1
518	4
519	4
520	3
