H	3	1024	"2023-10-20 15:26:02"	260	0.10
C	-7.382846	1.962241	0.000000	"keV"
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	2
35	9
36	57
37	147
38	195
39	212
40	186
41	205
42	192
43	191
44	191
45	177
46	179
47	171
48	179
49	170
50	152
51	157
52	159
53	164
54	166
55	176
56	191
57	161
58	188
59	188
60	171
61	202
62	187
63	207
64	167
65	172
66	175
67	193
68	171
69	182
70	175
71	189
72	218
73	239
74	229
75	218
76	203
77	203
78	199
79	198
80	163
81	210
82	170
83	178
84	161
85	182
86	180
87	189
88	187
89	200
90	211
91	194
92	177
93	182
94	202
95	222
96	203
97	210
98	210
99	197
100	192
101	182
102	190
103	183
104	156
105	194
106	174
107	165
108	180
109	182
110	156
111	195
112	158
113	176
114	186
115	147
116	175
117	166
118	158
119	178
120	145
121	197
122	141
123	173
124	177
125	179
126	140
127	169
128	126
129	167
130	167
131	156
132	172
133	185
134	171
135	169
136	193
137	178
138	162
139	192
140	194
141	234
142	236
143	200
144	264
145	239
146	235
147	243
148	225
149	229
150	203
151	224
152	187
153	244
154	173
155	174
156	159
157	145
158	147
159	147
160	137
161	125
162	118
163	113
164	108
165	92
166	110
167	90
168	82
169	87
170	90
171	79
172	92
173	82
174	71
175	88
176	71
177	77
178	81
179	68
180	61
181	75
182	59
183	57
184	67
185	52
186	61
187	54
188	45
189	69
190	45
191	44
192	47
193	52
194	47
195	53
196	54
197	40
198	42
199	42
200	38
201	43
202	49
203	46
204	42
205	44
206	47
207	36
208	45
209	32
210	38
211	39
212	35
213	39
214	43
215	42
216	40
217	38
218	35
219	31
220	45
221	42
222	35
223	44
224	26
225	29
226	34
227	36
228	31
229	43
230	26
231	37
232	34
233	28
234	29
235	28
236	38
237	34
238	29
239	23
240	30
241	30
242	29
243	28
244	21
245	23
246	26
247	26
248	22
249	33
250	21
251	29
252	21
253	18
254	28
255	20
256	30
257	21
258	26
259	21
260	21
261	34
262	36
263	24
264	31
265	26
266	22
267	21
268	22
269	21
270	26
271	25
272	20
273	30
274	30
275	28
276	25
277	16
278	32
279	25
280	38
281	27
282	22
283	29
284	39
285	25
286	29
287	27
288	19
289	31
290	22
291	26
292	27
293	35
294	34
295	31
296	26
297	31
298	25
299	36
300	31
301	33
302	25
303	47
304	28
305	49
306	36
307	37
308	30
309	28
310	41
311	36
312	45
313	27
314	49
315	44
316	41
317	50
318	46
319	52
320	43
321	59
322	48
323	48
324	67
325	56
326	67
327	54
328	65
329	67
330	58
331	65
332	68
333	75
334	77
335	75
336	78
337	70
338	70
339	86
340	75
341	64
342	62
343	58
344	60
345	52
346	53
347	37
348	41
349	50
350	35
351	38
352	32
353	27
354	23
355	38
356	19
357	19
358	14
359	13
360	12
361	15
362	12
363	10
364	9
365	11
366	13
367	7
368	7
369	6
370	5
371	8
372	10
373	7
374	5
375	7
376	5
377	4
378	7
379	5
380	5
381	5
382	10
383	5
384	9
385	5
386	6
387	5
388	5
389	5
390	6
391	2
392	7
393	9
394	9
395	7
396	5
397	11
398	1
399	5
400	3
401	4
402	0
403	4
404	4
405	8
406	5
407	7
408	4
409	4
410	4
411	5
412	5
413	6
414	6
415	2
416	5
417	6
418	4
419	5
420	8
421	2
422	2
423	5
424	5
425	6
426	4
427	7
428	8
429	5
430	7
431	4
432	4
433	3
434	4
435	10
436	7
437	3
438	2
439	6
440	6
441	1
442	8
443	5
444	4
445	5
446	5
447	8
448	4
449	7
450	3
451	6
452	11
453	0
454	4
455	4
456	5
457	3
458	4
459	5
460	6
461	7
462	6
463	3
464	3
465	6
466	4
467	7
468	5
469	4
470	4
471	7
472	5
473	7
474	8
475	3
476	2
477	1
478	2
479	4
480	5
481	4
482	6
483	4
484	5
485	6
486	3
487	1
488	3
489	6
490	9
491	6
492	3
493	3
494	4
495	6
496	5
497	5
498	10
499	3
500	2
501	3
502	3
503	2
504	4
505	7
506	5
507	7
508	3
509	4
510	2
511	5
512	2
513	5
514	7
515	5
516	5
517	4
518	7
519	4
520	7
